#
# Linsky & Wood 1996 Alpha Centauri B
# Hubble Space Telescope HRS UV spectra
# Extracted from the HST Archive (MAST), dataset z2mp010dt
#
# lam - wavelength in Angstroms, range: ~1212.3 to 1218.8A
# flam - flux in relative F-lambda (erg/s/cm^2/A)
#
lam               flam
1.21465515E+03     2.03491598E-02
1.21465833E+03     2.88767498E-02
1.21466162E+03     3.34434211E-02
1.21466479E+03     2.60401350E-02
1.21466809E+03     3.28632370E-02
1.21467126E+03     2.43099220E-02
1.21467456E+03     2.83084009E-02
1.21467786E+03     3.34288366E-02
1.21468103E+03     3.45387645E-02
1.21468433E+03     3.11318282E-02
1.21468750E+03     2.48598848E-02
1.21469080E+03     3.62716913E-02
1.21469409E+03     2.82862261E-02
1.21469727E+03     3.16750892E-02
1.21470056E+03     2.82560699E-02
1.21470374E+03     3.05237807E-02
1.21470703E+03     2.54133791E-02
1.21471021E+03     3.16755809E-02
1.21471350E+03     3.73557769E-02
1.21471680E+03     3.44846956E-02
1.21471997E+03     2.82215718E-02
1.21472327E+03     3.38997431E-02
1.21472644E+03     3.10560018E-02
1.21472974E+03     2.70787962E-02
1.21473291E+03     2.93402318E-02
1.21473621E+03     3.67377959E-02
1.21473950E+03     4.24027853E-02
1.21474268E+03     4.01296504E-02
1.21474597E+03     3.61565426E-02
1.21474915E+03     2.87590660E-02
1.21475244E+03     3.50030549E-02
1.21475562E+03     4.23711799E-02
1.21475891E+03     3.55539881E-02
1.21476221E+03     3.78067270E-02
1.21476538E+03     4.74516340E-02
1.21476868E+03     4.23506983E-02
1.21477185E+03     3.95000391E-02
1.21477515E+03     3.72076109E-02
1.21477832E+03     3.26653421E-02
1.21478162E+03     4.40052301E-02
1.21478491E+03     3.77603695E-02
1.21478809E+03     3.32143046E-02
1.21479138E+03     5.13371490E-02
1.21479456E+03     4.39680964E-02
1.21479785E+03     4.51106988E-02
1.21480103E+03     2.97968034E-02
1.21480432E+03     3.26422043E-02
1.21480762E+03     4.11326028E-02
1.21481079E+03     4.79365215E-02
1.21481409E+03     4.16882969E-02
1.21481726E+03     5.52832931E-02
1.21482056E+03     4.73399907E-02
1.21482373E+03     4.56614420E-02
1.21482703E+03     4.33901213E-02
1.21483020E+03     5.86790927E-02
1.21483350E+03     5.35290502E-02
1.21483679E+03     6.08792976E-02
1.21483997E+03     5.23817167E-02
1.21484326E+03     5.18108346E-02
1.21484644E+03     5.51692694E-02
1.21484973E+03     4.44241278E-02
1.21485291E+03     4.83681969E-02
1.21485620E+03     5.85324541E-02
1.21485938E+03     5.62601537E-02
1.21486267E+03     5.96432164E-02
1.21486597E+03     5.68361543E-02
1.21486914E+03     5.73899783E-02
1.21487244E+03     5.62650971E-02
1.21487561E+03     5.45610376E-02
1.21487891E+03     5.39658181E-02
1.21488208E+03     6.46834671E-02
1.21488538E+03     6.30232394E-02
1.21488855E+03     6.92159757E-02
1.21489185E+03     7.59646222E-02
1.21489514E+03     5.79052828E-02
1.21489832E+03     7.36900419E-02
1.21490161E+03     4.99864221E-02
1.21490479E+03     7.30782449E-02
1.21490808E+03     7.81491548E-02
1.21491125E+03     6.57167137E-02
1.21491455E+03     7.81043246E-02
1.21491772E+03     6.57051802E-02
1.21492102E+03     8.31484273E-02
1.21492432E+03     7.81053901E-02
1.21492749E+03     8.82436708E-02
1.21493079E+03     7.18820021E-02
1.21493396E+03     8.03113952E-02
1.21493726E+03     8.02682117E-02
1.21494043E+03     7.68830851E-02
1.21494373E+03     9.49142501E-02
1.21494690E+03     8.08274671E-02
1.21495020E+03     9.37415436E-02
1.21495337E+03     9.76686254E-02
1.21495667E+03     1.05560660E-01
1.21495984E+03     9.08892974E-02
1.21496313E+03     1.08306564E-01
1.21496643E+03     1.03216588E-01
1.21496960E+03     1.09905392E-01
1.21497290E+03     1.09313570E-01
1.21497607E+03     9.97409374E-02
1.21497937E+03     1.16018541E-01
1.21498254E+03     1.18898146E-01
1.21498584E+03     1.08212069E-01
1.21498901E+03     1.12117186E-01
1.21499231E+03     1.11013316E-01
1.21499548E+03     1.13165699E-01
1.21499878E+03     1.02465257E-01
1.21500208E+03     1.18197434E-01
1.21500525E+03     1.33362502E-01
1.21500854E+03     1.37231573E-01
1.21501172E+03     1.27669752E-01
1.21501501E+03     1.19858973E-01
1.21501819E+03     1.34419948E-01
1.21502148E+03     1.42782390E-01
1.21502466E+03     1.37694225E-01
1.21502795E+03     1.40401423E-01
1.21503113E+03     1.29737318E-01
1.21503442E+03     1.42626196E-01
1.21503760E+03     1.43683001E-01
1.21504089E+03     1.52742788E-01
1.21504407E+03     1.58842951E-01
1.21504736E+03     1.52150080E-01
1.21505054E+03     1.82336956E-01
1.21505383E+03     1.68818206E-01
1.21505713E+03     1.65989220E-01
1.21506030E+03     2.01173991E-01
1.21506360E+03     1.83785349E-01
1.21506677E+03     1.70874551E-01
1.21507007E+03     1.62465721E-01
1.21507324E+03     2.00480103E-01
1.21507654E+03     1.71908557E-01
1.21507971E+03     1.92010015E-01
1.21508301E+03     1.94188699E-01
1.21508618E+03     2.05827430E-01
1.21508948E+03     1.99652210E-01
1.21509265E+03     1.95147872E-01
1.21509595E+03     2.13553861E-01
1.21509912E+03     2.11869001E-01
1.21510242E+03     1.96193114E-01
1.21510559E+03     1.98404506E-01
1.21510889E+03     2.13425368E-01
1.21511206E+03     2.35183746E-01
1.21511536E+03     2.30680630E-01
1.21511865E+03     2.27800831E-01
1.21512183E+03     2.50074744E-01
1.21512512E+03     2.36669481E-01
1.21512830E+03     2.65042931E-01
1.21513159E+03     2.43271083E-01
1.21513477E+03     2.94525445E-01
1.21513806E+03     2.69935369E-01
1.21514124E+03     2.82189280E-01
1.21514453E+03     2.99822658E-01
1.21514771E+03     2.96472639E-01
1.21515100E+03     3.35992724E-01
1.21515417E+03     3.03066462E-01
1.21515747E+03     2.98070043E-01
1.21516064E+03     3.31962705E-01
1.21516394E+03     3.05634260E-01
1.21516711E+03     3.65353703E-01
1.21517041E+03     3.47747833E-01
1.21517358E+03     3.38512808E-01
1.21517688E+03     3.68827760E-01
1.21518005E+03     3.75543505E-01
1.21518335E+03     3.51217717E-01
1.21518652E+03     3.52608711E-01
1.21518982E+03     3.82385254E-01
1.21519299E+03     3.96300614E-01
1.21519629E+03     4.19112831E-01
1.21519946E+03     3.97375554E-01
1.21520276E+03     4.14673597E-01
1.21520593E+03     4.21916366E-01
1.21520923E+03     4.22759771E-01
1.21521240E+03     4.35783774E-01
1.21521570E+03     4.44058090E-01
1.21521887E+03     4.69959974E-01
1.21522217E+03     4.50210989E-01
1.21522534E+03     4.49864358E-01
1.21522864E+03     4.86640602E-01
1.21523181E+03     4.71385926E-01
1.21523511E+03     4.79852319E-01
1.21523828E+03     4.55956906E-01
1.21524158E+03     4.74618077E-01
1.21524475E+03     4.61906880E-01
1.21524805E+03     4.40622479E-01
1.21525122E+03     4.50146258E-01
1.21525452E+03     4.21899796E-01
1.21525769E+03     4.29839730E-01
1.21526099E+03     4.22199696E-01
1.21526416E+03     4.15290773E-01
1.21526746E+03     3.56492251E-01
1.21527063E+03     3.56718093E-01
1.21527393E+03     3.58546346E-01
1.21527710E+03     3.38111103E-01
1.21528040E+03     3.39414060E-01
1.21528357E+03     3.54990989E-01
1.21528687E+03     3.64392966E-01
1.21529004E+03     4.02890235E-01
1.21529333E+03     4.24731582E-01
1.21529651E+03     4.67374086E-01
1.21529980E+03     4.84419584E-01
1.21530298E+03     5.19642115E-01
1.21530627E+03     5.56996405E-01
1.21530945E+03     6.28860712E-01
1.21531274E+03     6.55264795E-01
1.21531592E+03     6.79842591E-01
1.21531921E+03     7.29054034E-01
1.21532239E+03     7.41586030E-01
1.21532568E+03     8.00603211E-01
1.21532886E+03     7.97117591E-01
1.21533215E+03     7.89211452E-01
1.21533533E+03     8.61617267E-01
1.21533862E+03     8.81163120E-01
1.21534180E+03     8.47413480E-01
1.21534509E+03     9.26410139E-01
1.21534827E+03     9.19105351E-01
1.21535156E+03     9.11382258E-01
1.21535474E+03     9.35101807E-01
1.21535803E+03     9.16581213E-01
1.21536121E+03     8.84262621E-01
1.21536450E+03     8.90364885E-01
1.21536768E+03     9.59093451E-01
1.21537097E+03     9.66205299E-01
1.21537415E+03     9.17483270E-01
1.21537744E+03     9.01585162E-01
1.21538062E+03     9.34688389E-01
1.21538391E+03     9.28794980E-01
1.21538708E+03     9.30095494E-01
1.21539038E+03     8.75021040E-01
1.21539355E+03     9.09433901E-01
1.21539685E+03     8.94428968E-01
1.21540002E+03     8.57960761E-01
1.21540332E+03     8.27107012E-01
1.21540649E+03     8.40210795E-01
1.21540967E+03     8.05360079E-01
1.21541296E+03     7.96290278E-01
1.21541614E+03     7.28291035E-01
1.21541943E+03     7.13645697E-01
1.21542261E+03     6.79359615E-01
1.21542590E+03     6.53298378E-01
1.21542908E+03     6.40817583E-01
1.21543237E+03     5.92001855E-01
1.21543555E+03     5.39243996E-01
1.21543884E+03     5.06862164E-01
1.21544202E+03     4.70422983E-01
1.21544531E+03     3.94364536E-01
1.21544849E+03     3.32232475E-01
1.21545178E+03     3.32358867E-01
1.21545496E+03     2.45336622E-01
1.21545825E+03     2.07420394E-01
1.21546143E+03     1.69905111E-01
1.21546472E+03     1.34740964E-01
1.21546790E+03     9.19512063E-02
1.21547107E+03     5.46213947E-02
1.21547437E+03     4.25478034E-02
1.21547754E+03     3.59589122E-02
1.21548083E+03     2.99130846E-02
1.21548401E+03     3.26648727E-02
1.21548730E+03     2.38483045E-02
1.21549048E+03     2.16640458E-02
1.21549377E+03     2.06066426E-02
1.21549695E+03     1.73069406E-02
1.21550024E+03     1.78318340E-02
1.21550342E+03     1.28998384E-02
1.21550671E+03     1.45546766E-02
1.21550989E+03     1.78403314E-02
1.21551318E+03     1.73058733E-02
1.21551636E+03     2.00631972E-02
1.21551965E+03     2.11337246E-02
1.21552283E+03     2.16737352E-02
1.21552600E+03     1.39936749E-02
1.21552930E+03     1.61865018E-02
1.21553247E+03     1.50833279E-02
1.21553577E+03     1.12401471E-02
1.21553894E+03     1.23564461E-02
1.21554224E+03     1.23540768E-02
1.21554541E+03     1.89129841E-02
1.21554871E+03     1.67186689E-02
1.21555188E+03     1.08769285E-02
1.21555518E+03     1.30679216E-02
1.21555835E+03     1.06847547E-02
1.21556152E+03     1.37913432E-02
1.21556482E+03     1.30493054E-02
1.21556799E+03     1.14154266E-02
1.21557129E+03     1.12531874E-02
1.21557446E+03     1.74658056E-02
1.21557776E+03     1.23533513E-02
1.21558093E+03     1.58183966E-02
1.21558423E+03     1.52683835E-02
1.21558740E+03     1.12466216E-02
1.21559070E+03     1.41594931E-02
1.21559387E+03     1.72666367E-02
1.21559717E+03     1.98421720E-02
1.21560034E+03     7.05233449E-03
1.21560352E+03     1.12547297E-02
1.21560681E+03     9.06467345E-03
1.21560999E+03     1.41897397E-02
1.21561328E+03     1.61907561E-02
1.21561646E+03     1.53014315E-02
1.21561975E+03     1.23607563E-02
1.21562292E+03     1.49104474E-02
1.21562622E+03     2.11278312E-02
1.21562939E+03     1.12674199E-02
1.21563257E+03     1.41842561E-02
1.21563586E+03     1.27135050E-02
1.21563904E+03     9.43636335E-03
1.21564233E+03     1.92908794E-02
1.21564551E+03     1.29061257E-02
1.21564880E+03     1.36168050E-02
1.21565198E+03     1.14293490E-02
1.21565527E+03     9.59426444E-03
1.21565845E+03     1.21481540E-02
1.21566162E+03     1.17961746E-02
1.21566492E+03     1.34375514E-02
1.21566809E+03     9.22659878E-03
1.21567139E+03     1.08844694E-02
1.21567456E+03     1.56157464E-02
1.21567786E+03     1.19576193E-02
1.21568103E+03     1.10473279E-02
1.21568433E+03     1.23281237E-02
1.21568750E+03     1.50568960E-02
1.21569067E+03     1.14178481E-02
1.21569397E+03     1.74335036E-02
1.21569714E+03     1.16087925E-02
1.21570044E+03     1.15957111E-02
1.21570361E+03     2.28964575E-02
1.21570691E+03     1.45170819E-02
1.21571008E+03     1.36174103E-02
1.21571338E+03     2.91056354E-02
1.21571655E+03     1.81550663E-02
1.21571973E+03     1.12426318E-02
1.21572302E+03     1.56188291E-02
1.21572620E+03     1.32382717E-02
1.21572949E+03     1.52459294E-02
1.21573267E+03     1.21528301E-02
1.21573596E+03     2.43447684E-02
1.21573914E+03     1.85312685E-02
1.21574231E+03     1.94417238E-02
1.21574561E+03     1.50647992E-02
1.21574878E+03     1.67065561E-02
1.21575208E+03     1.81723945E-02
1.21575525E+03     2.16312893E-02
1.21575854E+03     3.65452506E-02
1.21576172E+03     2.74462663E-02
1.21576489E+03     2.92971004E-02
1.21576819E+03     5.16981632E-02
1.21577136E+03     6.86096773E-02
1.21577466E+03     8.39074925E-02
1.21577783E+03     1.08679727E-01
1.21578113E+03     1.46029875E-01
1.21578430E+03     1.65793300E-01
1.21578748E+03     2.06026003E-01
1.21579077E+03     2.34826386E-01
1.21579395E+03     2.91619509E-01
1.21579724E+03     3.30422014E-01
1.21580042E+03     3.96125883E-01
1.21580371E+03     4.17809963E-01
1.21580688E+03     4.64218140E-01
1.21581006E+03     5.14060318E-01
1.21581335E+03     5.37216723E-01
1.21581653E+03     5.58725238E-01
1.21581982E+03     6.48403764E-01
1.21582300E+03     6.31091237E-01
1.21582629E+03     7.12998807E-01
1.21582947E+03     7.26843357E-01
1.21583264E+03     7.26689756E-01
1.21583594E+03     7.31993973E-01
1.21583911E+03     7.92040765E-01
1.21584241E+03     8.32063496E-01
1.21584558E+03     7.72779703E-01
1.21584875E+03     8.19304228E-01
1.21585205E+03     8.10059071E-01
1.21585522E+03     8.19112718E-01
1.21585852E+03     8.45373690E-01
1.21586169E+03     8.11688542E-01
1.21586499E+03     8.38787615E-01
1.21586816E+03     8.44775319E-01
1.21587134E+03     8.57824564E-01
1.21587463E+03     8.26270223E-01
1.21587781E+03     8.88345420E-01
1.21588110E+03     8.58975828E-01
1.21588428E+03     8.50652814E-01
1.21588745E+03     8.16165149E-01
1.21589075E+03     8.03184628E-01
1.21589392E+03     8.46345246E-01
1.21589722E+03     8.08806062E-01
1.21590039E+03     7.66686201E-01
1.21590369E+03     7.58566022E-01
1.21590686E+03     7.83545077E-01
1.21591003E+03     7.67489254E-01
1.21591333E+03     7.49435067E-01
1.21591650E+03     7.68239379E-01
1.21591980E+03     7.37300277E-01
1.21592297E+03     7.45378673E-01
1.21592615E+03     7.43979335E-01
1.21592944E+03     6.91514671E-01
1.21593262E+03     7.25599885E-01
1.21593591E+03     6.69649184E-01
1.21593909E+03     6.31209671E-01
1.21594226E+03     6.49729550E-01
1.21594556E+03     6.23024583E-01
1.21594873E+03     6.49814606E-01
1.21595203E+03     6.27413630E-01
1.21595520E+03     5.98761201E-01
1.21595837E+03     6.05066001E-01
1.21596167E+03     5.74994445E-01
1.21596484E+03     5.43901801E-01
1.21596814E+03     5.12449920E-01
1.21597131E+03     5.56650817E-01
1.21597449E+03     5.53334713E-01
1.21597778E+03     5.08482873E-01
1.21598096E+03     5.25503576E-01
1.21598425E+03     4.87836450E-01
1.21598743E+03     4.60669577E-01
1.21599060E+03     4.95913059E-01
1.21599390E+03     4.66405958E-01
1.21599707E+03     4.42772478E-01
1.21600037E+03     4.48961824E-01
1.21600354E+03     4.30088788E-01
1.21600671E+03     4.28704143E-01
1.21601001E+03     4.28708196E-01
1.21601318E+03     3.98891538E-01
1.21601648E+03     4.04511124E-01
1.21601965E+03     3.65320444E-01
1.21602283E+03     3.78089935E-01
1.21602612E+03     3.63880187E-01
1.21602930E+03     3.54371727E-01
1.21603259E+03     3.56309563E-01
1.21603577E+03     3.60736132E-01
1.21603894E+03     3.42785329E-01
1.21604224E+03     3.60949934E-01
1.21604541E+03     3.25479448E-01
1.21604871E+03     3.21612030E-01
1.21605188E+03     2.89266199E-01
1.21605505E+03     3.00066829E-01
1.21605835E+03     3.09801191E-01
1.21606152E+03     3.12360168E-01
1.21606470E+03     3.12857926E-01
1.21606799E+03     3.00588578E-01
1.21607117E+03     2.65174747E-01
1.21607446E+03     2.81589568E-01
1.21607764E+03     2.75986075E-01
1.21608081E+03     2.86407501E-01
1.21608411E+03     2.58540243E-01
1.21608728E+03     2.62974739E-01
1.21609058E+03     2.55940735E-01
1.21609375E+03     2.42669076E-01
1.21609692E+03     2.37800106E-01
1.21610022E+03     2.28557914E-01
1.21610339E+03     2.19825014E-01
1.21610657E+03     1.99540675E-01
1.21610986E+03     2.28455454E-01
1.21611304E+03     2.13096857E-01
1.21611633E+03     2.00523153E-01
1.21611951E+03     2.06038743E-01
1.21612268E+03     2.05517620E-01
1.21612598E+03     1.75430313E-01
1.21612915E+03     2.06499174E-01
1.21613232E+03     1.82459727E-01
1.21613562E+03     1.81311667E-01
1.21613879E+03     1.79702818E-01
1.21614209E+03     1.53587744E-01
1.21614526E+03     1.66114345E-01
1.21614844E+03     1.54111400E-01
1.21615173E+03     1.64963946E-01
1.21615491E+03     1.63332999E-01
1.21615820E+03     1.56365171E-01
1.21616138E+03     1.53591722E-01
1.21616455E+03     1.45906642E-01
1.21616785E+03     1.43744037E-01
1.21617102E+03     1.60636827E-01
1.21617419E+03     1.37767881E-01
1.21617749E+03     1.38355941E-01
1.21618066E+03     1.40535861E-01
1.21618384E+03     1.24137923E-01
1.21618713E+03     1.27405226E-01
1.21619031E+03     1.25740856E-01
1.21619360E+03     1.28992558E-01
1.21619678E+03     1.41549110E-01
1.21619995E+03     1.27366081E-01
1.21620325E+03     1.24156244E-01
1.21620642E+03     1.00716680E-01
1.21620959E+03     1.18108682E-01
1.21621289E+03     1.18654236E-01
1.21621606E+03     1.01308338E-01
1.21621936E+03     1.14391014E-01
1.21622253E+03     1.19256809E-01
1.21622571E+03     1.06172904E-01
1.21622900E+03     1.09466709E-01
1.21623218E+03     1.14923477E-01
1.21623535E+03     9.41908434E-02
1.21623865E+03     1.01295888E-01
1.21624182E+03     1.06723160E-01
1.21624500E+03     9.03659239E-02
1.21624829E+03     9.36564580E-02
1.21625146E+03     9.03780237E-02
1.21625476E+03     8.65995064E-02
1.21625793E+03     9.58470106E-02
1.21626111E+03     7.67499059E-02
1.21626440E+03     8.65644142E-02
1.21626758E+03     9.96604636E-02
1.21627075E+03     7.56661296E-02
1.21627405E+03     8.11715201E-02
1.21627722E+03     8.71512294E-02
1.21628040E+03     6.80255666E-02
1.21628369E+03     6.69469461E-02
1.21628687E+03     8.60103890E-02
1.21629016E+03     8.32717642E-02
1.21629333E+03     7.61927590E-02
1.21629651E+03     7.12804869E-02
1.21629980E+03     7.34501407E-02
1.21630298E+03     6.90836981E-02
1.21630615E+03     7.01954290E-02
1.21630945E+03     6.90972358E-02
1.21631262E+03     5.98118715E-02
1.21631580E+03     6.36414438E-02
1.21631909E+03     7.28928745E-02
1.21632227E+03     6.30786791E-02
1.21632544E+03     6.74381107E-02
1.21632874E+03     6.36122972E-02
1.21633191E+03     7.50940740E-02
1.21633508E+03     5.76564819E-02
1.21633838E+03     6.47506714E-02
1.21634155E+03     6.04065992E-02
1.21634485E+03     5.27440235E-02
1.21634802E+03     5.65802641E-02
1.21635120E+03     5.55035323E-02
1.21635449E+03     5.11562526E-02
1.21635767E+03     5.98406307E-02
1.21636084E+03     5.87455705E-02
1.21636414E+03     5.60839288E-02
1.21636731E+03     5.17041981E-02
1.21637048E+03     6.15021773E-02
1.21637378E+03     4.57039773E-02
1.21637695E+03     5.05877137E-02
1.21638013E+03     6.36386648E-02
1.21638342E+03     5.27583025E-02
1.21638660E+03     5.70980348E-02
1.21638977E+03     4.62366566E-02
1.21639307E+03     3.86240296E-02
1.21639624E+03     4.40753177E-02
1.21639941E+03     4.57015447E-02
1.21640271E+03     4.78467643E-02
1.21640588E+03     4.13449183E-02
1.21640906E+03     4.24288325E-02
1.21641235E+03     4.02672477E-02
1.21641553E+03     4.34965231E-02
1.21641870E+03     3.96901704E-02
1.21642200E+03     4.46247682E-02
1.21642517E+03     4.40769978E-02
1.21642834E+03     4.78889570E-02
1.21643164E+03     4.18996885E-02
1.21643481E+03     4.13465537E-02
1.21643799E+03     3.64598334E-02
1.21644128E+03     3.58610563E-02
1.21644446E+03     4.40057106E-02
1.21644763E+03     3.53357270E-02
1.21645093E+03     3.20900641E-02
1.21645410E+03     3.86397392E-02
1.21645728E+03     3.91755849E-02
1.21646057E+03     2.93565784E-02
1.21646375E+03     3.80740054E-02
1.21646692E+03     4.08172123E-02
1.21647021E+03     3.37470025E-02
1.21647339E+03     3.48041169E-02
1.21647656E+03     4.40625362E-02
1.21647986E+03     3.09997946E-02
1.21648303E+03     4.57081273E-02
1.21648621E+03     4.29881923E-02
1.21648950E+03     3.26443277E-02
1.21649268E+03     3.53577100E-02
1.21649585E+03     3.26529518E-02
1.21649915E+03     2.82460973E-02
1.21650232E+03     3.26049253E-02
1.21650549E+03     3.47817838E-02
1.21650879E+03     3.53356302E-02
1.21651196E+03     3.20816524E-02
1.21651514E+03     2.88165789E-02
1.21651843E+03     3.09656505E-02
1.21652161E+03     2.71660332E-02
1.21652478E+03     3.15259062E-02
1.21652808E+03     2.98913736E-02
1.21653125E+03     2.82519646E-02
1.21653442E+03     3.26038934E-02
1.21653772E+03     3.20653357E-02
1.21654089E+03     3.15285996E-02
1.21654407E+03     2.82812603E-02
1.21654736E+03     3.53519768E-02
1.21655054E+03     2.17612088E-02
1.21655371E+03     2.82814763E-02
1.21655701E+03     3.42460386E-02
1.21656018E+03     2.39249356E-02
1.21656335E+03     3.20822001E-02
1.21656665E+03     2.28358451E-02
1.21656982E+03     2.06645504E-02
1.21657300E+03     2.39321236E-02
1.21657617E+03     3.26020643E-02
1.21657947E+03     2.00970974E-02
1.21658264E+03     2.82787103E-02
1.21658582E+03     2.39239633E-02
1.21658911E+03     2.66150720E-02
1.21659229E+03     2.87910830E-02
1.21659546E+03     2.66046654E-02
1.21659875E+03     2.17127893E-02
1.21660193E+03     2.11927220E-02
1.21660510E+03     2.98958179E-02
1.21660840E+03     2.66398489E-02
1.21661157E+03     1.68502796E-02
1.21661475E+03     2.71719676E-02
1.21661804E+03     2.66180709E-02
1.21662122E+03     2.22664550E-02
1.21662439E+03     2.66130250E-02
1.21662756E+03     2.33668163E-02
1.21663086E+03     2.66233627E-02
1.21663403E+03     2.71704067E-02
1.21663721E+03     2.60746721E-02
1.21664050E+03     2.71935798E-02
1.21664368E+03     1.95747428E-02
1.21664685E+03     1.95764918E-02
1.21665015E+03     1.63094904E-02
1.21665332E+03     2.60675717E-02
1.21665649E+03     2.49874797E-02
1.21665979E+03     1.52237294E-02
1.21666296E+03     2.82673687E-02
1.21666614E+03     2.44704746E-02
1.21666931E+03     1.79470852E-02
1.21667261E+03     2.12071277E-02
1.21667578E+03     1.90321635E-02
1.21667896E+03     1.84812211E-02
1.21668225E+03     1.57604069E-02
1.21668542E+03     1.46845654E-02
1.21668860E+03     1.95753723E-02
1.21669189E+03     1.57610383E-02
1.21669507E+03     1.57605428E-02
1.21669824E+03     1.36025613E-02
1.21670142E+03     1.90356076E-02
1.21670471E+03     1.57663971E-02
1.21670789E+03     2.11835839E-02
1.21671106E+03     1.63004827E-02
1.21671436E+03     2.06440557E-02
1.21671753E+03     1.30520398E-02
1.21672070E+03     2.17396263E-02
1.21672400E+03     1.14240702E-02
1.21672717E+03     1.90210026E-02
1.21673035E+03     1.79459210E-02
1.21673352E+03     1.63143948E-02
1.21673682E+03     1.63023062E-02
1.21673999E+03     1.79293100E-02
1.21674316E+03     2.00988203E-02
1.21674646E+03     1.30520295E-02
1.21674963E+03     1.03435386E-02
1.21675281E+03     1.90260280E-02
1.21675610E+03     1.74057670E-02
1.21675928E+03     1.46882515E-02
1.21676245E+03     2.22900473E-02
1.21676562E+03     1.57745685E-02
1.21676892E+03     1.35925068E-02
1.21677209E+03     1.57582480E-02
1.21677527E+03     2.06550825E-02
1.21677856E+03     1.14372829E-02
1.21678174E+03     1.63180139E-02
1.21678491E+03     1.79373231E-02
1.21678809E+03     1.57729257E-02
1.21679138E+03     2.06506234E-02
1.21679456E+03     1.79362372E-02
1.21679773E+03     8.16662144E-03
1.21680103E+03     1.57500971E-02
1.21680420E+03     1.62912514E-02
1.21680737E+03     1.41274361E-02
1.21681055E+03     1.30400201E-02
1.21681384E+03     1.62936915E-02
1.21681702E+03     1.41290640E-02
1.21682019E+03     1.41279874E-02
1.21682349E+03     1.08704967E-02
1.21682666E+03     1.19412886E-02
1.21682983E+03     1.62869729E-02
1.21683301E+03     1.30401747E-02
1.21683630E+03     1.30348830E-02
1.21683948E+03     1.30360704E-02
1.21684265E+03     1.08726555E-02
1.21684595E+03     1.62854046E-02
1.21684912E+03     1.62907094E-02
1.21685229E+03     1.30395321E-02
1.21685547E+03     5.45503572E-03
1.21685876E+03     9.23973136E-03
1.21686194E+03     1.89839676E-02
1.21686511E+03     1.41073549E-02
1.21686829E+03     9.22610052E-03
1.21687158E+03     1.51822250E-02
1.21687476E+03     1.19409543E-02
1.21687793E+03     1.51903005E-02
1.21688123E+03     9.23299510E-03
1.21688440E+03     6.51629874E-03
1.21688757E+03     1.24707613E-02
1.21689075E+03     1.84103381E-02
1.21689404E+03     9.76379123E-03
1.21689722E+03     7.59562710E-03
1.21690039E+03     9.22902673E-03
1.21690369E+03     9.22559947E-03
1.21690686E+03     1.03031071E-02
1.21691003E+03     8.68266262E-03
1.21691321E+03     1.08369356E-02
1.21691650E+03     8.68263561E-03
1.21691968E+03     8.68451037E-03
1.21692285E+03     1.62317473E-02
1.21692603E+03     8.12967587E-03
1.21692932E+03     1.40719982E-02
1.21693250E+03     1.02959983E-02
1.21693567E+03     6.50864746E-03
1.21693884E+03     8.67166929E-03
1.21694214E+03     8.66986345E-03
1.21694531E+03     1.13570904E-02
1.21694849E+03     1.29724192E-02
1.21695178E+03     5.43288235E-03
1.21695496E+03     7.57876132E-03
1.21695813E+03     6.51163002E-03
1.21696130E+03     8.65853112E-03
1.21696460E+03     1.35138547E-02
1.21696777E+03     1.24284439E-02
1.21697095E+03     5.41803939E-03
1.21697412E+03     3.79988365E-03
1.21697742E+03     7.57111376E-03
1.21698059E+03     1.24120712E-02
1.21698376E+03     5.95170539E-03
1.21698694E+03     1.40298121E-02
1.21699023E+03     7.02926237E-03
1.21699341E+03     1.45760905E-02
1.21699658E+03     1.24088442E-02
1.21699976E+03     6.48152642E-03
1.21700305E+03     5.94125129E-03
1.21700623E+03     8.64055101E-03
1.21700940E+03     7.55734555E-03
1.21701257E+03     5.94539009E-03
1.21701587E+03     8.09494685E-03
1.21701904E+03     1.18594719E-02
1.21702222E+03     8.63340776E-03
1.21702551E+03     8.09064321E-03
1.21702869E+03     7.55225588E-03
1.21703186E+03     8.09172541E-03
1.21703503E+03     3.24640423E-03
1.21703833E+03     1.39968786E-02
1.21704150E+03     1.13073429E-02
1.21704468E+03     6.46859547E-03
1.21704785E+03     8.62324703E-03
1.21705115E+03     2.16941466E-03
1.21705432E+03     8.07963777E-03
1.21705750E+03     8.07619654E-03
1.21706067E+03     5.39340964E-03
1.21706396E+03     9.68434382E-03
1.21706714E+03     7.53722247E-03
1.21707031E+03    -1.05246122E-03
1.21707349E+03     5.38848108E-03
1.21707678E+03     1.63382420E-03
1.21707996E+03     9.14713740E-03
1.21708313E+03     6.45997003E-03
1.21708630E+03     1.62811717E-03
1.21708960E+03     4.85158758E-03
1.21709277E+03     6.99213985E-03
1.21709595E+03     3.78324697E-03
1.21709912E+03     6.46398310E-03
1.21710242E+03     1.23633798E-02
1.21710559E+03     9.14015900E-03
1.21710876E+03     7.53366761E-03
1.21711194E+03     1.34308608E-02
1.21711511E+03     9.67360009E-03
1.21711841E+03     8.06718040E-03
1.21712158E+03     7.52966478E-03
1.21712476E+03     1.07405577E-02
1.21712793E+03     9.12810676E-03
1.21713123E+03     8.05521291E-03
