#
# QSO damped Ly-alpha (DLA) System
# Background QSO J021741.8-370100 (z_em=2.910)
# DLA redshift: z_abs=2.429
#
# Source: ESO UVES Database
# Table : spectrum_qso_34.424-37.017.tbl
#
wave      flux_norm     model
4167.722 -3.88428e-02   0.0000000000000000e+00
4167.749 -1.06185e-03   0.0000000000000000e+00
4167.776  1.37770e-02   0.0000000000000000e+00
4167.803  1.59229e-02   0.0000000000000000e+00
4167.830 -8.92743e-03   0.0000000000000000e+00
4167.858 -2.59555e-02   0.0000000000000000e+00
4167.885 -5.50852e-02   0.0000000000000000e+00
4167.912 -3.31230e-02   0.0000000000000000e+00
4167.939  9.83434e-02   0.0000000000000000e+00
4167.966  3.38961e-01   0.0000000000000000e+00
4167.993  3.11041e-01   0.0000000000000000e+00
4168.020  1.91080e-01   0.0000000000000000e+00
4168.047  3.97313e-02   0.0000000000000000e+00
4168.074 -2.62760e-02   0.0000000000000000e+00
4168.101 -1.04151e-02   0.0000000000000000e+00
4168.128  2.98081e-02   0.0000000000000000e+00
4168.156  3.72600e-02   0.0000000000000000e+00
4168.183 -3.77469e-02   0.0000000000000000e+00
4168.210 -2.93157e-02   0.0000000000000000e+00
4168.237 -3.62720e-03   0.0000000000000000e+00
4168.264  3.59318e-02   0.0000000000000000e+00
4168.291  4.54272e-02   0.0000000000000000e+00
4168.318  3.36820e-02   0.0000000000000000e+00
4168.345  1.10966e-02   0.0000000000000000e+00
4168.372  1.29420e-02   0.0000000000000000e+00
4168.399  5.70536e-02   0.0000000000000000e+00
4168.427 -6.33708e-03   0.0000000000000000e+00
4168.454 -5.67573e-02   0.0000000000000000e+00
4168.481 -2.80996e-03   0.0000000000000000e+00
4168.508  7.88413e-03   0.0000000000000000e+00
4168.535  1.27840e-02   0.0000000000000000e+00
4168.562  1.70218e-02   0.0000000000000000e+00
4168.589  2.53154e-02   0.0000000000000000e+00
4168.616  5.03510e-02   0.0000000000000000e+00
4168.643  4.25569e-02   0.0000000000000000e+00
4168.670  1.94462e-02   0.0000000000000000e+00
4168.698 -4.64858e-02   0.0000000000000000e+00
4168.725 -5.34180e-02   0.0000000000000000e+00
4168.752 -4.63427e-02   0.0000000000000000e+00
4168.779 -3.96037e-02   0.0000000000000000e+00
4168.806 -2.69094e-02   0.0000000000000000e+00
4168.833 -5.43406e-02   0.0000000000000000e+00
4168.860 -4.78503e-02   0.0000000000000000e+00
4168.887 -3.11201e-02   0.0000000000000000e+00
4168.914  3.70753e-02   0.0000000000000000e+00
4168.941  5.57256e-02   0.0000000000000000e+00
4168.968  6.34563e-02   0.0000000000000000e+00
4168.996 -6.29608e-03   0.0000000000000000e+00
4169.023 -3.72161e-03   0.0000000000000000e+00
4169.050  2.37165e-02   0.0000000000000000e+00
4169.077 -1.85038e-02   0.0000000000000000e+00
4169.104 -1.80049e-02   0.0000000000000000e+00
4169.131 -8.69216e-05   0.0000000000000000e+00
4169.158  1.17778e-02   0.0000000000000000e+00
4169.185  2.06083e-02   0.0000000000000000e+00
4169.212  2.28821e-02   0.0000000000000000e+00
4169.239 -1.37150e-02   0.0000000000000000e+00
4169.267 -4.45588e-02   0.0000000000000000e+00
4169.294  3.78244e-02   0.0000000000000000e+00
4169.321  3.00843e-02   0.0000000000000000e+00
4169.348 -5.95821e-03   0.0000000000000000e+00
4169.375 -3.98615e-02   0.0000000000000000e+00
4169.402 -2.47142e-02   0.0000000000000000e+00
4169.429  4.91942e-02   0.0000000000000000e+00
4169.456  5.80051e-02   0.0000000000000000e+00
4169.483  5.35814e-02   0.0000000000000000e+00
4169.510  3.25812e-02   0.0000000000000000e+00
4169.538  2.75014e-02   0.0000000000000000e+00
4169.565  7.61954e-03   0.0000000000000000e+00
4169.592 -1.07597e-01   0.0000000000000000e+00
4169.619 -7.02449e-02   0.0000000000000000e+00
4169.646  2.98719e-02   0.0000000000000000e+00
4169.673 -1.82457e-02   0.0000000000000000e+00
4169.700 -3.20680e-02   0.0000000000000000e+00
4169.727  4.14937e-03   0.0000000000000000e+00
4169.754  8.54423e-03   0.0000000000000000e+00
4169.781  1.29070e-02   0.0000000000000000e+00
4169.808  2.73179e-02   0.0000000000000000e+00
4169.836  5.08268e-02   0.0000000000000000e+00
4169.863  5.39031e-02   0.0000000000000000e+00
4169.890  1.64848e-02   0.0000000000000000e+00
4169.917  4.11654e-02   0.0000000000000000e+00
4169.944  8.50852e-02   0.0000000000000000e+00
4169.971  3.74107e-02   0.0000000000000000e+00
4169.998  2.67796e-03   0.0000000000000000e+00
4170.025 -4.26874e-02   0.0000000000000000e+00
4170.052  1.75687e-02   0.0000000000000000e+00
4170.079  4.47207e-02  1.2754475646554009e-294
4170.107  1.54654e-02  2.5900848706102608e-227
4170.134  2.05939e-02  1.1661228506048291e-176
4170.161  2.43220e-02  1.1429496208237008e-138
4170.188 -3.66858e-02  2.9526058317408799e-110
4170.215 -4.71497e-02   4.6872521543647040e-89
4170.242 -3.26074e-02   2.9397004223028219e-73
4170.269  2.12651e-02   1.7203830244918194e-61
4170.296  2.82981e-02   1.0237822400506308e-52
4170.323 -4.36717e-03   3.7275413888882237e-46
4170.350  2.67528e-02   3.1758698299734487e-41
4170.378  2.88564e-02   1.7225453584332249e-37
4170.405  3.19140e-02   1.2694402183739329e-34
4170.432  7.30943e-03   2.3064895075924050e-32
4170.459 -2.67037e-02   1.6301146275599912e-30
4170.486 -8.96686e-02   6.0652881250620044e-29
4170.513 -3.81532e-02   1.4185841141446541e-27
4170.540  1.84800e-02   2.3061363388090183e-26
4170.567 -4.35504e-03   2.7685155025131694e-25
4170.594 -5.59920e-03   2.5613907210407647e-24
4170.621 -1.16444e-02   1.8915703987295929e-23
4170.648 -1.13164e-02   1.1505172868505267e-22
4170.676 -1.01100e-02   5.9298238730298829e-22
4170.703 -9.08850e-03   2.6566568936206259e-21
4170.730  2.65929e-02   1.0579016702931919e-20
4170.757  5.30966e-02   3.8159148125131426e-20
4170.784  2.51680e-02   1.2665599976801634e-19
4170.811  1.51558e-02   3.9181982753848180e-19
4170.838 -9.74979e-03   1.1414186668753670e-18
4170.865 -2.77641e-02   3.1569019456876064e-18
4170.892 -2.42257e-02   8.3439575728230793e-18
4170.919 -9.23129e-03   2.1186204853972652e-17
4170.947  1.91886e-02   5.1897936343494375e-17
4170.974  5.21321e-03   1.2307911188446935e-16
4171.001 -2.44327e-02   2.8342233614687320e-16
4171.028 -4.26551e-02   6.3532318855514293e-16
4171.055 -8.61392e-03   1.3893891813814647e-15
4171.082  8.60024e-02   2.9701219143822469e-15
4171.109  4.89497e-02   6.2175172123766689e-15
4171.136  2.31383e-02   1.2766121203357999e-14
4171.163 -2.75414e-03   2.5746759408436461e-14
4171.190 -2.62620e-02   5.1035845425022781e-14
4171.217 -3.71952e-02   9.9143119945546043e-14
4171.245  3.54161e-03   1.8718801697182535e-13
4171.272  2.57371e-02   3.4189774317171285e-13
4171.299  2.95811e-02   6.0882208358568816e-13
4171.326  1.15431e-02   1.0663104179819547e-12
4171.353 -8.66020e-03   1.8396242991453942e-12
4171.380 -3.05292e-02   3.1244542494309697e-12
4171.407 -3.87237e-02   5.2252475884563367e-12
4171.434 -1.47325e-02   8.6092344274589460e-12
4171.461  4.09168e-02   1.3982777827181188e-11
4171.488 -2.44258e-02   2.2399047925695301e-11
4171.516 -4.70904e-02   3.5407709265762713e-11
4171.543 -2.44084e-02   5.5260256824405742e-11
4171.570 -5.06155e-02   8.5188227801982981e-11
4171.597 -5.51193e-02   1.2977571178998884e-10
4171.624  1.73389e-03   1.9545246412779093e-10
4171.651  3.22753e-02   2.9113953826485358e-10
4171.678  3.00129e-02   4.2908571433526391e-10
4171.705  3.06848e-02   6.2594011569565673e-10
4171.732 -2.97065e-03   9.0411425334085470e-10
4171.759 -3.53495e-02   1.2934952767948323e-09
4171.787 -1.10328e-02   1.8335813691354644e-09
4171.814 -8.51516e-03   2.5761199069555322e-09
4171.841 -1.25864e-02   3.5883390864523724e-09
4171.868 -3.93639e-02   4.9568740458984503e-09
4171.895 -2.60144e-02   6.7924989112197735e-09
4171.922  1.23561e-02   9.2357864585653805e-09
4171.949  4.85471e-02   1.2463827007608726e-08
4171.976  3.82413e-02   1.6698147491981371e-08
4172.003 -1.03169e-02   2.2213980163796085e-08
4172.030  4.23751e-03   2.9351037823711395e-08
4172.057 -9.84970e-03   3.8525958593357131e-08
4172.085 -7.23584e-02   5.0246587804139309e-08
4172.112 -8.20582e-02   6.5128267370263315e-08
4172.139 -6.45459e-02   8.3912303822393332e-08
4172.166  1.69704e-02   1.0748678485953886e-07
4172.193  2.42008e-03   1.3690991060481587e-07
4172.220 -8.98773e-03   1.7343599976389162e-07
4172.247  4.46927e-02   2.1854432232181651e-07
4172.274  4.75905e-02   2.7397089941908743e-07
4172.301  3.24162e-02   3.4174339758464059e-07
4172.328  1.98989e-03   4.2421922849248510e-07
4172.356 -6.63490e-04   5.2412694717274815e-07
4172.383  1.05418e-02   6.4461102111522390e-07
4172.410  6.61124e-02   7.8928002033283848e-07
4172.437  3.04645e-02   9.6225825399329347e-07
4172.464 -1.15092e-02   1.1682408534667409e-06
4172.491 -1.23873e-02   1.4125522744634083e-06
4172.518 -8.78965e-03   1.7012081630733928e-06
4172.545  6.49137e-03   2.0409805010951835e-06
4172.572  3.77687e-02   2.4394659177259814e-06
4172.599  4.00181e-02   2.9051570245920859e-06
4172.627  2.56511e-03   3.4475166026982587e-06
4172.654 -5.64378e-02   4.0770544419091981e-06
4172.681 -5.93085e-02   4.8054066053567177e-06
4172.708  6.63281e-02   5.6454168654857910e-06
4172.735  1.56607e-02   6.6112200337326374e-06
4172.762 -3.84197e-02   7.7183268838618226e-06
4172.789 -1.90292e-02   8.9837103464882113e-06
4172.816  1.54034e-02   1.0425892634525453e-05
4172.843  4.29213e-03   1.2065032942971441e-05
4172.870 -3.84457e-02   1.3923015354473806e-05
4172.897 -1.24697e-02   1.6023536566062735e-05
4172.925  1.18692e-02   1.8392193051356753e-05
4172.952 -3.79125e-03   2.1056567259246825e-05
4172.979  5.24111e-03   2.4046312452417356e-05
4173.006  4.79815e-03   2.7393235790089327e-05
4173.033  3.39050e-04   3.1131379256663344e-05
4173.060  6.86988e-03   3.5297098046474556e-05
4173.087  2.00520e-02   3.9929136023119190e-05
4173.114  7.53303e-02   4.5068697886202613e-05
4173.141  8.05163e-02   5.0759517682017791e-05
4173.168  4.67794e-02   5.7047923314765896e-05
4173.196  3.75210e-02   6.3982896732795493e-05
4173.223  5.53563e-02   7.1616129490265244e-05
4173.250  1.07983e-01   8.0002073380312241e-05
4173.277  6.08806e-02   8.9197985896053794e-05
4173.304  4.89051e-02   9.9263970257730389e-05
4173.331  9.28577e-02   1.1026300979823042e-04
4173.358 -2.76666e-02   1.2226099652407771e-04
4173.385 -8.09258e-02   1.3532675367205371e-04
4173.412 -8.84176e-03   1.4953205212181890e-04
4173.439  6.63510e-02   1.6495162055506012e-04
4173.467  8.53929e-02   1.8166314928925615e-04
4173.494 -2.83911e-02   1.9974728770583407e-04
4173.521 -3.25516e-02   2.1928763523921564e-04
4173.548 -5.32140e-02   2.4037072592576026e-04
4173.575 -6.37500e-02   2.6308600655607084e-04
4173.602  3.07492e-03   2.8752580841027254e-04
4173.629  6.05233e-02   3.1378531272193176e-04
4173.656  1.06434e-02   3.4196250988322837e-04
4173.683  2.02388e-03   3.7215815254257274e-04
4173.710  6.40852e-03   4.0447570275106378e-04
4173.737  4.41577e-02   4.3902127326371124e-04
4173.765  1.35170e-02   4.7590356316524855e-04
4173.792 -2.09183e-02   5.1523378802506819e-04
4173.819  4.46175e-02   5.5712560482205561e-04
4173.846  7.37936e-05   6.0169503179376453e-04
4173.873 -6.64447e-02   6.4906036343936597e-04
4173.900  4.38622e-02   6.9934208094486142e-04
4173.927  8.11990e-02   7.5266275834740329e-04
4173.954  8.93962e-02   8.0914696451935963e-04
4173.981  5.87432e-02   8.6892116147041401e-04
4174.008  2.25814e-02   9.3211359901714983e-04
4174.036 -2.82045e-02   9.9885420622483775e-04
4174.063  3.31522e-02   1.0692744799563020e-03
4174.090  4.79788e-02   1.1435073706930192e-03
4174.117  8.15762e-03   1.2216871659141808e-03
4174.144  8.44842e-02   1.3039493713775990e-03
4174.171  4.99202e-02   1.3904305906695181e-03
4174.198 -6.71243e-02   1.4812684031519159e-03
4174.225  2.86999e-02   1.5766012405861824e-03
4174.252  4.16520e-02   1.6765682627901096e-03
4174.279 -1.42058e-02   1.7813092327378954e-03
4174.307  4.50961e-03   1.8909643909452930e-03
4174.334 -2.42949e-02   2.0056743299517680e-03
4174.361 -5.25187e-02   2.1255798686122891e-03
4174.388 -6.61183e-02   2.2508219267625357e-03
4174.415 -1.50825e-02   2.3815414005892012e-03
4174.442 -9.93419e-03   2.5178790386715133e-03
4174.469 -2.58594e-01   2.6599753189144562e-03
4174.496  1.20526e-02   2.8079703267332970e-03
4174.523  5.04796e-02   2.9620036348426333e-03
4174.550  7.00060e-02   3.1222141845176476e-03
4174.577  5.94474e-02   3.2887401685082799e-03
4174.605 -1.30511e-02   3.4617189159727424e-03
4174.632 -1.44832e-02   3.6412867798477607e-03
4174.659 -2.06339e-02   3.8275790259456057e-03
4174.686 -3.26646e-03   4.0207297250594637e-03
4174.713  1.49148e-02   4.2208716470905619e-03
4174.740  2.06593e-02   4.4281361580005788e-03
4174.767  3.92059e-02   4.6426531198466006e-03
4174.794 -3.16417e-02   4.8645507934935031e-03
4174.821 -3.06201e-02   5.0939557440964839e-03
4174.848  1.36404e-01   5.3309927497537674e-03
4174.876 -2.00831e-02   5.5757847136493699e-03
4174.903 -1.00887e-01   5.8284525791462592e-03
4174.930 -4.42598e-02   6.0891152478822555e-03
4174.957 -1.68607e-03   6.3578895013115958e-03
4174.984  2.75658e-02   6.6348899261515970e-03
4175.011  3.81796e-02   6.9202288422007254e-03
4175.038  4.40982e-02   7.2140162346415867e-03
4175.065  5.57384e-02   7.5163596887850535e-03
4175.092  9.10035e-02   7.8273643285484903e-03
4175.119 -3.23253e-02   8.1471327588670279e-03
4175.147 -6.72247e-02   8.4757650111515464e-03
4175.174  7.43084e-02   8.8133584917820529e-03
4175.201  2.92332e-02   9.1600079342135654e-03
4175.228 -1.87244e-02   9.5158053550357634e-03
4175.255 -6.83780e-02   9.8808400129376372e-03
4175.282  3.03024e-03   1.0255198370538007e-02
4175.309  4.43752e-02   1.0638964059760390e-02
4175.336  3.54433e-02   1.1032217851347999e-02
4175.363  1.55024e-02   1.1435037625882627e-02
4175.390  1.52326e-03   1.1847498349757034e-02
4175.417 -3.41919e-02   1.2269672052583036e-02
4175.445  6.59091e-03   1.2701627807901654e-02
4175.472  3.95683e-02   1.3143431719002065e-02
4175.499  4.46251e-02   1.3595146904340482e-02
4175.526 -3.79130e-03   1.4056833487461146e-02
4175.553 -3.11859e-02   1.4528548590616209e-02
4175.580  1.34702e-03   1.5010346328861080e-02
4175.607 -1.14116e-02   1.5502277809180554e-02
4175.634  2.23708e-03   1.6004391129999945e-02
4175.661  5.45965e-02   1.6516731383948359e-02
4175.688  1.04446e-02   1.7039340664418999e-02
4175.716  1.35684e-02   1.7572258071854103e-02
4175.743  6.65435e-02   1.8115519725112463e-02
4175.770  4.17366e-02   1.8669158772460122e-02
4175.797  3.64524e-02   1.9233205405155714e-02
4175.824  2.57131e-02   1.9807686876281597e-02
4175.851  4.33791e-02   2.0392627516500218e-02
4175.878  3.68452e-02   2.0988048754275200e-02
4175.905  1.11703e-02   2.1593969139231364e-02
4175.932  7.67546e-02   2.2210404363918392e-02
4175.959  5.39128e-02   2.2837367290806012e-02
4175.987 -4.67503e-02   2.3474867977600084e-02
4176.014 -2.30036e-02   2.4122913705252477e-02
4176.041 -2.65980e-02   2.4781509009380805e-02
4176.068 -3.15443e-02   2.5450655709231676e-02
4176.095 -4.90550e-02   2.6130352942048237e-02
4176.122 -1.34555e-02   2.6820597194903116e-02
4176.149  5.05335e-02   2.7521382338452416e-02
4176.176  3.31065e-02   2.8232699666328475e-02
4176.203  2.48961e-02   2.8954537928314410e-02
4176.230  1.77083e-02   2.9686883368244675e-02
4176.257  4.30285e-02   3.0429719764622221e-02
4176.285  3.26545e-02   3.1183028467359930e-02
4176.312  9.21190e-03   3.1946788440346097e-02
4176.339  7.59351e-02   3.2720976300097147e-02
4176.366  1.19611e-01   3.3505566356794657e-02
4176.393  2.52771e-01   3.4300530658611446e-02
4176.420  6.83218e-01   3.5105839031276301e-02
4176.447  3.55938e-01   3.5921459123836118e-02
4176.474 -1.25857e-01   3.6747356449626796e-02
4176.501  1.72945e-02   3.7583494428769702e-02
4176.528  2.36675e-03   3.8429834437177804e-02
4176.556 -1.76529e-02   3.9286335845932031e-02
4176.583  7.11688e-02   4.0152956066141547e-02
4176.610  4.66262e-02   4.1029650596409471e-02
4176.637  2.59131e-03   4.1916373064098851e-02
4176.664  1.30550e-02   4.2813075273555351e-02
4176.691 -1.60507e-03   4.3719707248149761e-02
4176.718 -5.95752e-03   4.4636217274769303e-02
4176.745  8.58533e-02   4.5562551951849536e-02
4176.772  6.43352e-02   4.6498656230319950e-02
4176.799  3.46275e-02   4.7444473462093933e-02
4176.827  4.00134e-02   4.8399945441493786e-02
4176.854  3.37736e-02   4.9365012448151308e-02
4176.881  2.87606e-02   5.0339613297813696e-02
4176.908  7.50454e-02   5.1323685379900390e-02
4176.935  1.02082e-02   5.2317164701832918e-02
4176.962 -2.27353e-02   5.3319985936193505e-02
4176.989  1.78081e-02   5.4332082459349770e-02
4177.016  6.35062e-02   5.5353386398711811e-02
4177.043  3.56661e-02   5.6383828671526602e-02
4177.070 -2.38912e-02   5.7423339026558079e-02
4177.097  4.56897e-02   5.8471846089918997e-02
4177.125  6.27204e-02   5.9529277401474831e-02
4177.152  1.83183e-02   6.0595559460662043e-02
4177.179  3.49456e-02   6.1670617762942963e-02
4177.206  4.52387e-02   6.2754376838004486e-02
4177.233  3.70040e-02   6.3846760297733368e-02
4177.260  3.60575e-02   6.4947690867110636e-02
4177.287  5.80343e-02   6.6057090423646270e-02
4177.314  7.55758e-02   6.7174880040152721e-02
4177.341  4.99284e-02   6.8300980016614374e-02
4177.368  6.07646e-02   6.9435309922846966e-02
4177.396  6.63181e-02   7.0577788630396432e-02
4177.423 -2.27494e-02   7.1728334348032899e-02
4177.450  5.06616e-02   7.2886864660721445e-02
4177.477  1.15438e-01   7.4053296564548371e-02
4177.504 -4.06892e-03   7.5227546497611278e-02
4177.531  8.14766e-02   7.6409530373284074e-02
4177.558  1.62190e-01   7.7599163617145278e-02
4177.585  5.31891e-02   7.8796361199636636e-02
4177.612  5.39891e-02   8.0001037664412064e-02
4177.639  8.64754e-02   8.1213107159308864e-02
4177.667  7.78545e-02   8.2432483473006996e-02
4177.694  2.70870e-02   8.3659080058380658e-02
4177.721  1.50933e-02   8.4892810069147395e-02
4177.748  6.30361e-02   8.6133586383345201e-02
4177.775  2.24823e-02   8.7381321631386885e-02
4177.802  3.49702e-02   8.8635928228373628e-02
4177.829  9.56429e-02   8.9897318401570947e-02
4177.856  8.28875e-02   9.1165404213066834e-02
4177.883  8.00934e-02   9.2440097585512332e-02
4177.910  5.20353e-02   9.3721310332344987e-02
4177.937  7.52797e-02   9.5008954182961985e-02
4177.965  1.06106e-01   9.6302940802804812e-02
4177.992  7.73838e-02   9.7603181816827062e-02
4178.019  2.33808e-02   9.8909588839866378e-02
4178.046  2.01182e-02   1.0022207349117139e-01
4178.073  6.11574e-02   1.0154054742505578e-01
4178.100  8.12136e-02   1.0286492234586372e-01
4178.127  4.39880e-01   1.0419511002866666e-01
4178.154  7.08834e-01   1.0553102234512843e-01
4178.181 -3.58244e-02   1.0687257128375394e-01
4178.208 -2.76754e-03   1.0821966896454971e-01
4178.236  2.91041e-02   1.0957222765760301e-01
4178.263  4.51894e-02   1.1093015980707228e-01
4178.290  7.16431e-02   1.1229337804935192e-01
4178.317  5.32662e-02   1.1366179522536926e-01
4178.344 -7.76049e-03   1.1503532439714098e-01
4178.371  4.41441e-02   1.1641387887256480e-01
4178.398  5.16241e-02   1.1779737221171435e-01
4178.425  3.26105e-02   1.1918571825231374e-01
4178.452  1.34368e-03   1.2057883111688317e-01
4178.479  9.51593e-03   1.2197662522689062e-01
4178.507  1.20665e-02   1.2337901532305787e-01
4178.534  4.65758e-02   1.2478591647925746e-01
4178.561  4.12585e-02   1.2619724411003508e-01
4178.588  4.12312e-02   1.2761291398297037e-01
4178.615  2.64398e-02   1.2903284223744277e-01
4178.642 -1.74597e-03   1.3045694539677666e-01
4178.669 -7.06522e-03   1.3188514037371774e-01
4178.696  6.75508e-02   1.3331734448111782e-01
4178.723  2.83803e-02   1.3475347545225883e-01
